order_id,order_date,order_time,custid,status
8632,24-05-2015,22:52:32,106,Failed
8633,25-05-2015,11:15:53,103,Success
8634,25-05-2015,11:22:47,102,Delivered
8635,25-05-2015,11:42:19,109,Delivered
8636,25-05-2015,11:49:49,104,Success
8637,25-05-2015,11:51:35,106,Delivered
8638,25-05-2015,11:58:16,107,Cancelled
8639,25-05-2015,11:59:10,109,Delivered
8640,25-05-2015,12:18:05,108,Failed
8641,25-05-2015,12:24:13,105,Cancelled
8642,25-05-2015,12:30:06,101,Delivered
8643,25-05-2015,12:35:46,104,Cancelled
8644,25-05-2015,12:39:57,106,Success
8645,25-05-2015,13:05:20,106,Cancelled
8646,25-05-2015,13:07:22,105,Success
8647,25-05-2015,13:13:12,103,Delivered
8648,25-05-2015,13:13:14,102,Cancelled
8649,25-05-2015,13:22:50,109,Delivered
8650,25-05-2015,13:26:59,104,Cancelled
8651,25-05-2015,14:09:07,105,Delivered
8652,25-05-2015,14:26:54,109,Cancelled
8653,25-05-2015,14:27:29,104,Cancelled
8654,25-05-2015,14:44:50,110,Delivered
8655,25-05-2015,14:46:01,102,Success
8656,25-05-2015,15:16:37,106,Cancelled
8657,25-05-2015,15:59:30,105,Cancelled
8658,25-05-2015,16:01:47,109,Failed
8659,25-05-2015,16:02:55,106,Cancelled
8660,25-05-2015,16:04:57,105,Failed
8661,25-05-2015,16:38:12,102,Cancelled
8662,25-05-2015,17:05:25,105,Success
8663,25-05-2015,17:27:42,103,Cancelled
8664,25-05-2015,17:41:55,103,Delivered
8665,25-05-2015,17:58:49,106,Cancelled
8666,25-05-2015,18:02:54,109,Delivered
8667,25-05-2015,18:04:28,107,Failed
8668,25-05-2015,18:19:49,106,Delivered
8669,25-05-2015,18:30:07,105,Delivered
8670,25-05-2015,18:30:46,102,Failed
8671,25-05-2015,18:48:11,107,Success
8672,25-05-2015,19:26:51,110,Delivered
8673,25-05-2015,19:42:52,102,Failed
8674,25-05-2015,19:43:39,101,Cancelled
8675,25-05-2015,19:44:04,106,Success
8676,25-05-2015,19:49:18,107,Cancelled
8677,25-05-2015,20:04:50,107,Failed
8678,25-05-2015,20:05:20,101,Delivered
8679,25-05-2015,20:11:34,110,Cancelled
8680,25-05-2015,20:17:15,102,Failed
8681,25-05-2015,20:18:28,102,Failed
8682,25-05-2015,20:47:52,102,Success
8683,25-05-2015,21:01:40,109,Delivered
8684,25-05-2015,21:13:27,108,Cancelled
8685,25-05-2015,21:46:21,101,Failed
8686,25-05-2015,21:50:54,107,Success
8687,25-05-2015,21:51:58,106,Success
8688,25-05-2015,22:17:08,103,Delivered
8689,26-05-2015,11:51:34,110,Cancelled
8690,26-05-2015,11:55:21,104,Success
8691,26-05-2015,12:19:54,107,Success
8692,26-05-2015,12:37:30,109,Delivered
8693,26-05-2015,12:44:45,106,Delivered
8694,26-05-2015,12:48:18,107,Cancelled
8695,26-05-2015,12:58:06,102,Cancelled
8696,26-05-2015,13:04:18,109,Cancelled
8697,26-05-2015,13:21:21,105,Success
8698,26-05-2015,13:32:11,104,Success
8699,26-05-2015,13:54:38,103,Success
8700,26-05-2015,14:17:48,103,Delivered
8701,26-05-2015,15:32:16,104,Cancelled
8702,26-05-2015,15:44:39,108,Failed
8703,26-05-2015,16:27:44,101,Failed
8704,26-05-2015,16:54:40,107,Cancelled
8705,26-05-2015,16:59:24,103,Delivered
8706,26-05-2015,17:14:47,106,Cancelled
8707,26-05-2015,17:17:21,110,Success
8708,26-05-2015,17:17:48,104,Delivered
8709,26-05-2015,17:21:53,102,Success
8710,26-05-2015,17:28:52,110,Delivered
8711,26-05-2015,17:39:38,103,Delivered
8712,26-05-2015,17:48:11,110,Failed
8713,26-05-2015,17:51:18,108,Cancelled
8714,26-05-2015,18:22:11,108,Delivered
8715,26-05-2015,18:26:23,106,Delivered
8716,26-05-2015,18:32:48,102,Delivered
8717,26-05-2015,18:34:05,103,Success
8718,26-05-2015,18:38:16,105,Success
8719,26-05-2015,18:50:00,105,Delivered
8720,26-05-2015,19:13:08,108,Success
8721,26-05-2015,19:22:49,108,Delivered
8722,26-05-2015,19:31:45,107,Failed
8723,26-05-2015,19:47:25,105,Delivered
8724,26-05-2015,19:51:56,102,Cancelled
8725,26-05-2015,20:07:04,110,Delivered
8726,26-05-2015,20:44:51,110,Success
8727,26-05-2015,20:48:05,110,Cancelled
8728,26-05-2015,20:54:05,108,Delivered
8729,26-05-2015,21:03:08,110,Success
8730,26-05-2015,21:13:40,109,Success
8731,26-05-2015,21:15:10,109,Delivered
8732,26-05-2015,21:16:39,109,Failed
8733,26-05-2015,21:34:57,108,Cancelled
8734,26-05-2015,22:13:14,110,Success
8735,26-05-2015,22:18:43,109,Cancelled
8736,26-05-2015,22:24:33,110,Delivered
8737,27-05-2015,11:42:13,102,Failed
8738,27-05-2015,11:43:28,105,Cancelled
8739,27-05-2015,11:59:17,103,Cancelled
8740,27-05-2015,12:04:58,110,Delivered
8741,27-05-2015,12:08:42,103,Success
8742,27-05-2015,12:09:33,103,Failed
8743,27-05-2015,12:45:38,101,Success
8744,27-05-2015,12:49:29,104,Cancelled
8745,27-05-2015,12:55:14,104,Failed
8746,27-05-2015,13:02:04,108,Delivered
8747,27-05-2015,13:02:57,101,Failed
8748,27-05-2015,13:10:29,107,Cancelled
8749,27-05-2015,13:16:13,110,Delivered
8750,27-05-2015,13:21:02,105,Delivered
8751,27-05-2015,13:25:12,108,Failed
8752,27-05-2015,13:29:42,106,Delivered
8753,27-05-2015,13:34:02,108,Failed
8754,27-05-2015,13:52:27,104,Failed
8755,27-05-2015,13:53:01,102,Success
8756,27-05-2015,14:07:31,102,Delivered
8757,27-05-2015,14:25:46,105,Success
8758,27-05-2015,14:29:04,101,Cancelled
8759,27-05-2015,15:35:05,104,Failed
8760,27-05-2015,15:38:46,104,Cancelled
8761,27-05-2015,15:45:42,101,Cancelled
8762,27-05-2015,15:48:18,101,Failed
8763,27-05-2015,15:48:36,107,Delivered
8764,27-05-2015,16:08:34,102,Failed
8765,27-05-2015,17:00:52,109,Success
8766,27-05-2015,17:01:09,101,Delivered
8767,27-05-2015,17:11:33,110,Success
8768,27-05-2015,17:13:15,108,Failed
8769,27-05-2015,17:25:27,105,Failed
8770,27-05-2015,17:34:06,108,Delivered
8771,27-05-2015,17:40:03,107,Cancelled
8772,27-05-2015,17:41:31,104,Failed
8773,27-05-2015,17:43:08,101,Cancelled
8774,27-05-2015,17:43:43,108,Delivered
8775,27-05-2015,17:59:03,105,Delivered
8776,27-05-2015,18:32:56,107,Failed
8777,27-05-2015,18:35:07,104,Failed
8778,27-05-2015,18:35:22,103,Delivered
8779,27-05-2015,18:44:26,102,Success
8780,27-05-2015,18:46:54,105,Success
8781,27-05-2015,18:51:21,108,Success
8782,27-05-2015,19:09:22,101,Cancelled
8783,27-05-2015,19:10:07,106,Failed
8784,27-05-2015,19:40:04,102,Success
8785,27-05-2015,19:49:07,109,Delivered
8786,27-05-2015,20:14:01,102,Delivered
8787,27-05-2015,20:47:45,109,Failed
8788,27-05-2015,21:10:40,104,Delivered
8789,27-05-2015,22:13:44,101,Success
8790,27-05-2015,22:19:35,110,Failed
8791,27-05-2015,22:48:03,104,Success
8792,28-05-2015,11:18:17,104,Failed
8793,28-05-2015,11:32:34,101,Success
8794,28-05-2015,11:42:39,104,Delivered
8795,28-05-2015,11:48:02,109,Success
8796,28-05-2015,11:53:45,105,Success
8797,28-05-2015,12:11:39,110,Delivered
8798,28-05-2015,12:18:44,110,Failed
8799,28-05-2015,12:22:25,109,Success
8800,28-05-2015,12:26:36,104,Delivered
8801,28-05-2015,12:26:38,107,Success
8802,28-05-2015,12:31:54,107,Delivered
8803,28-05-2015,12:44:34,104,Delivered
8804,28-05-2015,12:46:27,110,Failed
8805,28-05-2015,12:51:34,103,Failed
8806,28-05-2015,12:58:11,102,Success
8807,28-05-2015,13:04:19,102,Delivered
8808,28-05-2015,13:04:21,101,Delivered
8809,28-05-2015,13:06:35,101,Delivered
8810,28-05-2015,13:36:08,104,Failed
8811,28-05-2015,13:50:08,108,Success
8812,28-05-2015,13:56:53,109,Failed
8813,28-05-2015,14:12:29,110,Cancelled
8814,28-05-2015,14:13:17,105,Cancelled
8815,28-05-2015,14:28:47,101,Success
8816,28-05-2015,14:33:40,101,Delivered
8817,28-05-2015,14:55:09,101,Cancelled
8818,28-05-2015,15:08:31,102,Success
8819,28-05-2015,15:11:36,107,Cancelled
8820,28-05-2015,15:19:39,103,Failed
8821,28-05-2015,15:32:51,109,Failed
8822,28-05-2015,15:38:22,103,Success
8823,28-05-2015,15:43:33,108,Success
8824,28-05-2015,15:44:02,108,Delivered
8825,28-05-2015,15:47:16,109,Success
8826,28-05-2015,16:17:24,101,Cancelled
8827,28-05-2015,17:03:31,104,Success
8828,28-05-2015,17:11:11,109,Delivered
8829,28-05-2015,17:15:06,106,Cancelled
8830,28-05-2015,17:49:50,109,Failed
8831,28-05-2015,18:14:34,104,Delivered
8832,28-05-2015,18:22:10,110,Failed
8833,28-05-2015,18:23:52,102,Delivered
8834,28-05-2015,18:33:32,109,Success
8835,28-05-2015,18:42:08,107,Delivered
8836,28-05-2015,18:47:09,108,Success
8837,28-05-2015,18:54:38,109,Delivered
8838,28-05-2015,19:05:33,104,Failed
8839,28-05-2015,19:13:53,104,Cancelled
8840,28-05-2015,19:13:54,108,Delivered
8841,28-05-2015,19:15:58,110,Cancelled
8842,28-05-2015,19:35:27,106,Delivered
8843,28-05-2015,19:57:42,105,Delivered
8844,28-05-2015,20:16:31,104,Failed
8845,28-05-2015,22:00:57,110,Failed
8846,29-05-2015,11:18:27,110,Cancelled
8847,29-05-2015,11:27:41,109,Success
8848,29-05-2015,11:55:24,102,Delivered
8849,29-05-2015,11:59:54,101,Failed
8850,29-05-2015,12:28:01,101,Delivered
8851,29-05-2015,12:35:22,107,Success
8852,29-05-2015,12:39:40,104,Failed
8853,29-05-2015,12:53:33,104,Failed
8854,29-05-2015,12:56:55,108,Success
8855,29-05-2015,13:03:30,109,Cancelled
8856,29-05-2015,13:08:12,103,Failed
8857,29-05-2015,13:21:21,109,Delivered
8858,29-05-2015,13:21:37,107,Cancelled
8859,29-05-2015,13:23:44,106,Failed
8860,29-05-2015,13:34:29,107,Success
8861,29-05-2015,13:44:56,103,Failed
8862,29-05-2015,13:54:59,101,Failed
8863,29-05-2015,14:03:48,106,Delivered
8864,29-05-2015,14:17:14,102,Cancelled
8865,29-05-2015,14:19:52,103,Cancelled
8866,29-05-2015,14:21:14,103,Failed
8867,29-05-2015,15:00:19,109,Delivered
8868,29-05-2015,15:26:51,110,Cancelled
8869,29-05-2015,15:34:52,110,Success
8870,29-05-2015,16:10:42,110,Failed
8871,29-05-2015,16:31:30,102,Delivered
8872,29-05-2015,16:33:35,102,Cancelled
8873,29-05-2015,16:53:49,109,Delivered
8874,29-05-2015,16:55:02,108,Failed
8875,29-05-2015,16:56:32,103,Success
8876,29-05-2015,17:27:21,109,Delivered
8877,29-05-2015,17:31:34,109,Delivered
8878,29-05-2015,17:32:06,105,Delivered
8879,29-05-2015,17:36:00,104,Cancelled
8880,29-05-2015,18:05:21,107,Failed
8881,29-05-2015,18:12:35,105,Failed
8882,29-05-2015,18:27:09,109,Failed
8883,29-05-2015,18:47:38,105,Success
8884,29-05-2015,18:51:24,107,Cancelled
8885,29-05-2015,18:55:28,104,Cancelled
8886,29-05-2015,18:58:54,102,Failed
8887,29-05-2015,19:09:56,105,Delivered
8888,29-05-2015,19:10:08,109,Cancelled
8889,29-05-2015,19:10:49,106,Failed
8890,29-05-2015,19:22:42,101,Cancelled
8891,29-05-2015,19:35:48,108,Delivered
8892,29-05-2015,19:39:34,101,Success
8893,29-05-2015,19:50:24,101,Delivered
8894,29-05-2015,20:06:04,106,Success
8895,29-05-2015,20:07:38,101,Delivered
8896,29-05-2015,20:23:07,107,Delivered
8897,29-05-2015,20:31:54,107,Delivered
8898,29-05-2015,20:52:57,107,Cancelled
8899,29-05-2015,20:55:03,109,Failed
8900,29-05-2015,20:56:00,102,Failed
8901,29-05-2015,20:57:41,109,Delivered
8902,29-05-2015,21:00:15,106,Failed
8903,29-05-2015,21:07:02,102,Cancelled
8904,29-05-2015,21:10:56,104,Delivered
8905,29-05-2015,21:12:31,101,Success
8906,29-05-2015,21:31:33,101,Delivered
8907,29-05-2015,21:33:17,103,Cancelled
8908,29-05-2015,21:33:26,110,Cancelled
8909,29-05-2015,21:36:29,104,Success
8910,29-05-2015,22:09:39,101,Delivered
8911,29-05-2015,22:18:04,102,Failed
8912,29-05-2015,22:42:48,104,Success
8913,29-05-2015,22:58:54,109,Cancelled
8914,30-05-2015,11:39:32,107,Delivered
8915,30-05-2015,11:54:03,103,Delivered
8916,30-05-2015,12:23:52,109,Cancelled
8917,30-05-2015,12:45:30,107,Failed
8918,30-05-2015,12:49:05,106,Delivered
8919,30-05-2015,12:50:47,101,Cancelled
8920,30-05-2015,12:51:32,102,Delivered
8921,30-05-2015,13:22:13,109,Success
8922,30-05-2015,13:33:49,102,Cancelled
8923,30-05-2015,13:43:52,102,Delivered
8924,30-05-2015,13:46:55,101,Cancelled
8925,30-05-2015,14:19:12,109,Delivered
8926,30-05-2015,14:20:59,108,Failed
8927,30-05-2015,15:05:57,107,Cancelled
8928,30-05-2015,15:05:58,106,Cancelled
8929,30-05-2015,15:29:40,108,Success
8930,30-05-2015,15:36:13,107,Success
8931,30-05-2015,15:37:23,107,Delivered
8932,30-05-2015,15:37:57,101,Failed
8933,30-05-2015,15:40:54,109,Cancelled
8934,30-05-2015,15:43:46,110,Cancelled
8935,30-05-2015,16:00:27,105,Cancelled
8936,30-05-2015,16:08:31,108,Success
8937,30-05-2015,16:14:40,108,Failed
8938,30-05-2015,16:17:29,108,Delivered
8939,30-05-2015,16:29:33,110,Success
8940,30-05-2015,16:46:57,106,Delivered
8941,30-05-2015,16:53:40,103,Delivered
8942,30-05-2015,17:16:20,105,Delivered
8943,30-05-2015,17:30:59,105,Delivered
8944,30-05-2015,17:44:26,109,Delivered
8945,30-05-2015,17:46:53,102,Delivered
8946,30-05-2015,18:03:54,101,Failed
8947,30-05-2015,18:24:22,107,Success
8948,30-05-2015,18:32:05,108,Delivered
8949,30-05-2015,18:37:38,107,Failed
8950,30-05-2015,18:42:59,103,Success
8951,30-05-2015,18:55:31,106,Failed
8952,30-05-2015,19:17:16,101,Failed
8953,30-05-2015,19:25:18,109,Success
8954,30-05-2015,19:29:07,101,Failed
8955,30-05-2015,20:08:48,109,Cancelled
8956,30-05-2015,20:10:02,109,Failed
8957,30-05-2015,20:10:18,102,Success
8958,30-05-2015,20:11:22,106,Failed
8959,30-05-2015,20:34:59,101,Success
8960,30-05-2015,20:37:25,109,Failed
8961,30-05-2015,20:44:30,106,Failed
8962,30-05-2015,20:54:58,105,Delivered
8963,30-05-2015,20:55:19,102,Failed
8964,30-05-2015,20:59:56,104,Success
8965,30-05-2015,21:01:12,102,Success
8966,30-05-2015,21:10:21,105,Success
8967,30-05-2015,21:24:54,107,Success
8968,30-05-2015,21:26:42,101,Delivered
8969,30-05-2015,21:46:49,109,Delivered
8970,30-05-2015,22:01:43,106,Delivered
8971,30-05-2015,22:21:00,103,Failed
8972,30-05-2015,22:24:36,104,Cancelled
8973,31-05-2015,12:01:47,102,Cancelled
8974,31-05-2015,12:53:44,103,Cancelled
8975,31-05-2015,12:56:08,108,Success
8976,31-05-2015,13:21:31,102,Success
8977,31-05-2015,13:25:21,109,Delivered
8978,31-05-2015,13:42:09,105,Failed
8979,31-05-2015,13:53:36,106,Cancelled
8980,31-05-2015,14:00:29,105,Success
8981,31-05-2015,14:31:40,107,Delivered
8982,31-05-2015,14:50:31,105,Success
8983,31-05-2015,15:23:20,106,Failed
8984,31-05-2015,15:36:02,108,Failed
8985,31-05-2015,15:46:54,101,Cancelled
8986,31-05-2015,15:52:41,104,Success
8987,31-05-2015,16:06:45,110,Failed
8988,31-05-2015,16:24:50,102,Cancelled
8989,31-05-2015,16:35:43,109,Success
8990,31-05-2015,16:42:10,105,Cancelled
8991,31-05-2015,16:47:51,109,Delivered
8992,31-05-2015,16:53:09,109,Cancelled
8993,31-05-2015,16:55:12,101,Failed
8994,31-05-2015,17:03:25,102,Success
8995,31-05-2015,17:27:25,109,Failed
8996,31-05-2015,17:35:41,106,Cancelled
8997,31-05-2015,17:41:20,103,Cancelled
8998,31-05-2015,17:49:32,103,Success
8999,31-05-2015,18:14:12,106,Cancelled
9000,31-05-2015,18:16:51,107,Cancelled
9001,31-05-2015,18:31:11,106,Delivered
9002,31-05-2015,18:32:05,106,Delivered
9003,31-05-2015,18:40:28,103,Cancelled
9004,31-05-2015,18:43:42,106,Cancelled
9005,31-05-2015,18:49:11,101,Delivered
9006,31-05-2015,19:20:03,109,Cancelled
9007,31-05-2015,19:31:42,107,Success
9008,31-05-2015,19:32:34,110,Failed
9009,31-05-2015,19:34:02,105,Success
9010,31-05-2015,19:35:06,102,Delivered
9011,31-05-2015,19:41:03,102,Cancelled
9012,31-05-2015,20:07:19,102,Success
9013,31-05-2015,20:43:23,109,Success
9014,31-05-2015,20:44:50,104,Success
9015,31-05-2015,20:48:00,106,Delivered
9016,31-05-2015,21:01:05,105,Cancelled
9017,31-05-2015,21:02:01,108,Cancelled
9018,31-05-2015,21:06:45,108,Success
9019,31-05-2015,21:15:19,105,Failed
9020,31-05-2015,21:47:28,102,Delivered
9021,31-05-2015,22:04:23,101,Cancelled
9022,31-05-2015,22:11:54,101,Cancelled
9023,01-06-2015,11:21:45,102,Failed
9024,01-06-2015,11:28:08,107,Failed
9025,01-06-2015,11:28:56,109,Delivered
9026,01-06-2015,11:29:05,107,Cancelled
9027,01-06-2015,11:30:49,101,Success
9028,01-06-2015,11:33:07,108,Cancelled
9029,01-06-2015,11:37:40,104,Success
9030,01-06-2015,11:38:29,107,Success
9031,01-06-2015,11:45:56,102,Delivered
9032,01-06-2015,11:47:49,104,Cancelled
9033,01-06-2015,12:05:44,106,Failed
9034,01-06-2015,12:08:28,105,Failed
9035,01-06-2015,12:14:04,101,Cancelled
9036,01-06-2015,12:14:31,105,Delivered
9037,01-06-2015,12:18:44,110,Delivered
9038,01-06-2015,12:20:31,104,Delivered
9039,01-06-2015,12:26:18,101,Success
9040,01-06-2015,12:42:32,110,Delivered
9041,01-06-2015,12:44:56,108,Success
9042,01-06-2015,12:55:58,109,Success
9043,01-06-2015,13:15:52,105,Delivered
9044,01-06-2015,13:17:55,106,Failed
9045,01-06-2015,13:20:29,101,Failed
9046,01-06-2015,13:25:57,109,Delivered
9047,01-06-2015,13:45:22,105,Cancelled
9048,01-06-2015,13:46:11,109,Success
9049,01-06-2015,14:14:08,103,Cancelled
9050,01-06-2015,14:17:13,108,Cancelled
9051,01-06-2015,14:26:15,103,Success
9052,01-06-2015,14:31:16,109,Cancelled
9053,01-06-2015,14:41:05,101,Success
9054,01-06-2015,14:41:29,110,Delivered
9055,01-06-2015,14:42:42,102,Failed
9056,01-06-2015,15:03:46,104,Failed
9057,01-06-2015,15:14:50,107,Success
9058,01-06-2015,15:33:14,110,Failed
9059,01-06-2015,15:34:12,103,Delivered
9060,01-06-2015,15:36:04,101,Failed
9061,01-06-2015,15:39:08,102,Success
9062,01-06-2015,15:41:57,105,Success
9063,01-06-2015,15:52:27,107,Success
9064,01-06-2015,15:54:38,108,Success
9065,01-06-2015,15:56:47,106,Success
9066,01-06-2015,16:05:20,103,Delivered
9067,01-06-2015,16:20:16,105,Success
9068,01-06-2015,16:38:22,103,Failed
9069,01-06-2015,16:46:08,110,Cancelled
9070,01-06-2015,16:57:45,108,Cancelled
9071,01-06-2015,17:22:55,107,Cancelled
9072,01-06-2015,17:26:14,103,Cancelled
9073,01-06-2015,17:52:02,104,Success
9074,01-06-2015,17:57:11,103,Cancelled
9075,01-06-2015,18:03:24,108,Success
9076,01-06-2015,18:08:51,109,Delivered
9077,01-06-2015,18:11:49,103,Delivered
9078,01-06-2015,18:26:13,110,Success
9079,01-06-2015,18:39:07,108,Cancelled
9080,01-06-2015,18:40:58,103,Success
9081,01-06-2015,18:59:38,103,Cancelled
9082,01-06-2015,19:11:01,104,Delivered
9083,01-06-2015,19:16:51,101,Cancelled
9084,01-06-2015,19:26:03,106,Success
9085,01-06-2015,19:35:24,108,Delivered
9086,01-06-2015,19:42:36,110,Success
9087,01-06-2015,19:56:52,110,Delivered
9088,01-06-2015,20:03:31,106,Success
9089,01-06-2015,20:05:40,108,Success
9090,01-06-2015,20:06:04,110,Failed
9091,01-06-2015,20:08:18,109,Cancelled
9092,01-06-2015,21:01:55,109,Delivered
9093,01-06-2015,21:35:07,105,Cancelled
9094,01-06-2015,21:51:28,101,Delivered
9095,02-06-2015,11:16:50,108,Delivered
9096,02-06-2015,11:20:08,101,Success
9097,02-06-2015,11:22:44,110,Success
9098,02-06-2015,11:31:50,105,Failed
9099,02-06-2015,11:35:40,110,Delivered
9100,02-06-2015,12:11:55,102,Cancelled
9101,02-06-2015,12:14:18,102,Cancelled
9102,02-06-2015,12:40:58,109,Success
9103,02-06-2015,12:53:14,101,Success
9104,02-06-2015,12:59:12,106,Failed
9105,02-06-2015,13:01:30,110,Success
9106,02-06-2015,13:05:06,108,Delivered
9107,02-06-2015,13:08:27,106,Cancelled
9108,02-06-2015,13:08:59,109,Delivered
9109,02-06-2015,13:13:02,110,Cancelled
9110,02-06-2015,13:24:21,101,Delivered
9111,02-06-2015,13:26:24,101,Delivered
9112,02-06-2015,13:39:53,105,Cancelled
9113,02-06-2015,13:43:04,110,Success
9114,02-06-2015,13:54:28,107,Cancelled
9115,02-06-2015,14:29:32,104,Success
9116,02-06-2015,14:34:49,106,Success
9117,02-06-2015,14:35:47,101,Delivered
9118,02-06-2015,14:38:43,109,Cancelled
9119,02-06-2015,15:03:27,108,Failed
9120,02-06-2015,15:07:42,102,Failed
9121,02-06-2015,15:08:59,107,Delivered
9122,02-06-2015,15:19:03,106,Delivered
9123,02-06-2015,15:31:01,103,Success
9124,02-06-2015,15:49:22,106,Cancelled
9125,02-06-2015,16:06:14,107,Failed
9126,02-06-2015,16:08:22,103,Cancelled
9127,02-06-2015,16:08:43,109,Failed
9128,02-06-2015,16:12:58,107,Delivered
9129,02-06-2015,16:19:14,110,Success
9130,02-06-2015,16:43:54,106,Cancelled
9131,02-06-2015,16:48:51,109,Success
9132,02-06-2015,16:51:28,107,Delivered
9133,02-06-2015,17:00:38,104,Success
9134,02-06-2015,17:06:55,110,Failed
9135,02-06-2015,17:20:38,105,Success
9136,02-06-2015,17:51:17,107,Failed
9137,02-06-2015,17:57:09,104,Delivered
9138,02-06-2015,18:24:41,103,Cancelled
9139,02-06-2015,18:36:39,101,Cancelled
9140,02-06-2015,18:37:42,109,Delivered
9141,02-06-2015,18:38:47,110,Failed
9142,02-06-2015,18:59:44,103,Success
9143,02-06-2015,19:06:19,102,Cancelled
9144,02-06-2015,19:09:32,105,Cancelled
9145,02-06-2015,19:11:46,106,Success
9146,02-06-2015,19:14:13,103,Cancelled
9147,02-06-2015,19:30:07,102,Delivered
9148,02-06-2015,20:42:03,102,Cancelled
9149,02-06-2015,21:17:24,104,Failed
9150,02-06-2015,21:42:42,109,Failed
9151,02-06-2015,22:05:41,108,Failed
9152,02-06-2015,22:11:13,104,Cancelled
9153,02-06-2015,22:18:30,110,Delivered
9154,03-06-2015,11:33:40,105,Success
9155,03-06-2015,11:49:34,109,Success
9156,03-06-2015,11:56:55,110,Success
9157,03-06-2015,12:00:26,107,Cancelled
9158,03-06-2015,12:09:32,109,Delivered
9159,03-06-2015,12:21:04,104,Failed
9160,03-06-2015,12:24:34,102,Cancelled
9161,03-06-2015,12:38:29,104,Failed
9162,03-06-2015,12:43:17,103,Success
9163,03-06-2015,12:49:18,105,Success
9164,03-06-2015,12:52:06,101,Success
9165,03-06-2015,12:57:23,109,Cancelled
9166,03-06-2015,12:57:40,105,Success
9167,03-06-2015,13:02:21,104,Delivered
9168,03-06-2015,13:02:42,110,Success
9169,03-06-2015,13:08:40,102,Success
9170,03-06-2015,13:25:34,107,Cancelled
9171,03-06-2015,13:33:08,101,Success
9172,03-06-2015,13:35:59,106,Failed
9173,03-06-2015,13:42:09,106,Cancelled
9174,03-06-2015,13:53:56,104,Cancelled
9175,03-06-2015,14:24:01,110,Cancelled
9176,03-06-2015,14:34:27,101,Cancelled
9177,03-06-2015,14:37:30,103,Delivered
9178,03-06-2015,14:45:43,106,Failed
9179,03-06-2015,15:20:16,110,Cancelled
9180,03-06-2015,15:24:07,104,Failed
9181,03-06-2015,15:34:23,108,Success
9182,03-06-2015,15:47:25,109,Failed
9183,03-06-2015,16:03:29,109,Failed
9184,03-06-2015,16:18:15,109,Cancelled
9185,03-06-2015,16:19:51,108,Failed
9186,03-06-2015,16:50:18,104,Failed
9187,03-06-2015,16:55:50,110,Failed
9188,03-06-2015,16:59:46,109,Failed
9189,03-06-2015,17:08:46,102,Failed
9190,03-06-2015,17:11:11,103,Failed
9191,03-06-2015,17:17:33,102,Failed
9192,03-06-2015,17:42:34,104,Success
9193,03-06-2015,17:44:17,103,Delivered
9194,03-06-2015,17:58:16,106,Cancelled
9195,03-06-2015,18:02:59,104,Cancelled
9196,03-06-2015,18:59:49,101,Failed
9197,03-06-2015,19:02:28,103,Success
9198,03-06-2015,19:06:55,106,Success
9199,03-06-2015,20:07:30,102,Success
9200,03-06-2015,20:32:54,108,Failed
9201,03-06-2015,20:34:36,104,Success
9202,03-06-2015,20:46:32,102,Success
9203,03-06-2015,21:29:08,104,Cancelled
9204,03-06-2015,21:48:26,107,Failed
9205,04-06-2015,11:21:04,107,Failed
9206,04-06-2015,11:45:36,105,Delivered
9207,04-06-2015,12:09:28,106,Delivered
9208,04-06-2015,12:13:24,108,Cancelled
9209,04-06-2015,12:16:41,102,Cancelled
9210,04-06-2015,12:17:38,103,Delivered
9211,04-06-2015,12:24:25,103,Success
9212,04-06-2015,12:27:59,104,Success
9213,04-06-2015,12:41:23,107,Success
9214,04-06-2015,12:41:43,104,Cancelled
9215,04-06-2015,12:41:57,105,Failed
9216,04-06-2015,13:01:28,109,Failed
9217,04-06-2015,13:11:50,101,Cancelled
9218,04-06-2015,13:12:32,107,Delivered
9219,04-06-2015,13:15:06,109,Cancelled
9220,04-06-2015,13:20:14,107,Failed
9221,04-06-2015,13:26:40,108,Failed
9222,04-06-2015,13:29:46,104,Cancelled
9223,04-06-2015,13:48:34,106,Success
9224,04-06-2015,13:54:36,108,Failed
9225,04-06-2015,14:20:50,106,Success
9226,04-06-2015,14:38:52,107,Success
9227,04-06-2015,14:42:20,110,Failed
9228,04-06-2015,14:53:25,110,Cancelled
9229,04-06-2015,15:03:34,108,Failed
9230,04-06-2015,15:19:18,104,Delivered
9231,04-06-2015,15:26:39,101,Delivered
9232,04-06-2015,15:35:02,106,Delivered
9233,04-06-2015,16:12:31,105,Success
9234,04-06-2015,16:15:19,104,Failed
9235,04-06-2015,16:15:26,104,Cancelled
9236,04-06-2015,16:16:41,104,Delivered
9237,04-06-2015,16:24:14,106,Failed
9238,04-06-2015,16:26:56,109,Success
9239,04-06-2015,16:37:42,110,Failed
9240,04-06-2015,16:54:16,109,Success
9241,04-06-2015,17:30:43,106,Success
9242,04-06-2015,17:52:10,104,Failed
9243,04-06-2015,18:04:49,105,Failed
9244,04-06-2015,18:07:58,102,Delivered
9245,04-06-2015,18:21:38,101,Success
9246,04-06-2015,18:21:45,101,Success
9247,04-06-2015,18:32:46,103,Success
9248,04-06-2015,18:48:17,106,Success
9249,04-06-2015,18:49:15,101,Cancelled
9250,04-06-2015,18:53:14,108,Cancelled
9251,04-06-2015,19:00:17,102,Failed
9252,04-06-2015,19:07:09,101,Delivered
